"","mice.pmm","mice.norm","mice.custom","mean","mipca","amelia","MF","MVN"
"53",4.59546925566343,4.638619201726,4.59546925566343,4.21790722761596,4.25026968716289,4.50916936353829,4.32578209277238,4.25026968716289
"54",5.22114347357066,5.39374325782093,5.32901833872708,5.42610571736785,5.22114347357066,5.60949298813377,5.40453074433657,5.35059331175836
"55",4.85436893203883,5.01618122977346,4.95145631067961,5.08090614886731,4.8975188781014,5.07011866235167,5.0269687162891,4.99460625674218
"56",4.57389428263215,4.64940668824164,4.75728155339806,4.59546925566343,4.57389428263215,4.82200647249191,4.68176914778857,4.638619201726
"57",4.99460625674218,5.04854368932039,4.90830636461704,4.87594390507012,4.83279395900755,5.26429341963323,4.88673139158576,4.98381877022654
"58",4.57389428263215,4.47680690399137,4.8975188781014,4.33656957928803,4.55231930960086,4.81121898597627,4.36893203883495,4.32578209277238
"59",4.73570658036677,4.72491909385113,4.71413160733549,4.77885652642934,4.35814455231931,4.72491909385113,4.75728155339806,4.70334412081985
"60",4.20711974110032,4.26105717367853,4.29341963322546,4.08845738942826,4.19633225458468,4.48759439050701,4.27184466019417,4.15318230852211
"61",4.64940668824164,4.80043149946063,4.87594390507012,4.78964401294498,4.5631067961165,4.73570658036677,4.69255663430421,4.77885652642934
"62",4.25026968716289,4.54153182308522,4.67098166127292,4.37971952535059,4.69255663430421,4.53074433656958,4.42286947141316,4.47680690399137
"63",4.61704422869471,4.60625674217907,4.7680690399137,4.51995685005394,4.59546925566343,4.40129449838188,4.55231930960086,4.5091693635383
"64",4.32578209277238,4.1747572815534,4.54153182308522,4.18554476806904,4.08845738942826,4.21790722761597,4.02373247033441,4.18554476806904
"65",4.36893203883495,4.60625674217907,4.51995685005394,4.638619201726,4.48759439050701,4.638619201726,4.53074433656958,4.55231930960086
"66",4.31499460625674,4.62783171521036,4.62783171521036,4.45523193096009,4.62783171521036,4.67098166127292,4.41208198489752,4.50916936353829
"67",4.92988133764833,4.90830636461704,5.03775620280475,4.61704422869471,5.01618122977346,5.11326860841424,5.03775620280475,4.72491909385113
"68",4.58468176914779,4.66019417475728,4.58468176914779,4.49838187702265,4.80043149946063,4.66019417475728,4.53074433656958,4.58468176914779
"69",4.55231930960086,4.72491909385113,4.51995685005394,4.71413160733549,4.44444444444444,4.92988133764833,4.62783171521036,4.48759439050701
"70",3.88349514563107,3.87270765911543,3.98058252427184,3.87270765911543,3.81877022653722,3.95900755124056,3.88349514563107,3.92664509169364
"71",4.27184466019417,4.68176914778856,4.71413160733549,4.54153182308522,4.39050701186624,4.60625674217907,4.41208198489752,4.45523193096009
"72",4.92988133764833,4.84358144552319,4.83279395900755,4.75728155339806,4.84358144552319,4.90830636461704,4.71413160733549,4.67098166127292
"73",4.26105717367853,4.73570658036677,4.54153182308522,4.5631067961165,4.73570658036677,4.62783171521036,4.60625674217907,4.72491909385113
"74",5.07011866235167,5.2319309600863,5.26429341963323,5.13484358144552,5.45846817691478,5.45846817691478,5.09169363538296,5.16720604099245
"75",4.42286947141316,4.45523193096009,4.74649406688242,4.55231930960086,4.69255663430421,4.68176914778857,4.84358144552319,4.62783171521036
"76",4.53074433656958,4.88673139158576,4.69255663430421,4.54153182308522,4.73570658036677,4.95145631067961,4.68176914778857,4.638619201726
"77",4.49838187702265,4.5631067961165,4.5631067961165,4.46601941747573,4.4336569579288,4.7680690399137,4.31499460625674,4.48759439050701
"78",4.69255663430421,4.96224379719525,4.98381877022654,4.81121898597627,4.9730312837109,5.21035598705502,4.98381877022654,4.94066882416397
"79",5.31823085221143,5.25350593311758,5.29665587918015,5.18878101402373,4.9730312837109,5.45846817691478,5.19956850053937,5.14563106796117
"80",4.05609492988134,4.25026968716289,4.11003236245955,4.3042071197411,4.07766990291262,4.27184466019417,4.14239482200647,4.25026968716289
"81",4.85436893203883,4.5091693635383,4.72491909385113,4.47680690399137,4.8975188781014,4.81121898597627,4.77885652642934,4.60625674217907
"82",4.45523193096009,4.42286947141316,4.71413160733549,4.40129449838188,4.39050701186624,4.70334412081985,4.51995685005394,4.49838187702265
"83",4.46601941747573,4.46601941747573,4.83279395900755,4.58468176914779,4.62783171521036,4.638619201726,4.46601941747573,4.53074433656958
"84",4.40129449838188,4.74649406688242,5.00539374325782,4.71413160733549,4.80043149946063,4.83279395900755,4.78964401294498,4.78964401294498
"85",4.07766990291262,4.36893203883495,4.31499460625674,4.08845738942826,4.25026968716289,4.23948220064725,4.12081984897519,4.03451995685005
"86",4.36893203883495,4.26105717367853,4.61704422869471,4.29341963322546,4.29341963322546,4.638619201726,4.1747572815534,4.28263214670982
"87",5.37216828478964,5.54476806903991,5.26429341963323,5.40453074433657,5.39374325782093,5.60949298813376,5.19956850053937,5.35059331175836
"88",4.18554476806904,4.25026968716289,4.53074433656958,4.1747572815534,4.53074433656958,4.34735706580367,4.42286947141316,4.26105717367853
"89",4.53074433656958,4.62783171521036,4.80043149946063,4.5631067961165,4.59546925566343,4.61704422869471,4.49838187702265,4.49838187702265
"90",4.41208198489752,4.69255663430421,4.66019417475728,4.69255663430421,4.73570658036677,4.83279395900755,4.68176914778857,4.68176914778857
"91",4.58468176914779,4.59546925566343,4.44444444444444,4.37971952535059,4.67098166127292,4.55231930960086,4.60625674217907,4.70334412081985
"92",4.81121898597627,4.41208198489752,4.85436893203883,4.51995685005394,4.95145631067961,4.5091693635383,4.71413160733549,4.62783171521036
"93",4.28263214670982,4.41208198489752,4.40129449838188,4.34735706580367,4.31499460625674,4.41208198489752,4.3042071197411,4.34735706580367
"94",4.14239482200647,4.64940668824164,4.61704422869471,4.60625674217907,4.3042071197411,4.59546925566343,4.57389428263215,4.51995685005394
"95",4.92988133764833,4.78964401294498,4.95145631067961,4.78964401294498,4.95145631067961,5.0269687162891,4.91909385113269,4.83279395900755
"96",5.08090614886731,5.26429341963323,5.27508090614887,5.07011866235167,5.09169363538296,5.24271844660194,4.9730312837109,5.11326860841424
"97",4.00215749730313,4.0453074433657,4.13160733549083,4.12081984897519,3.94822006472492,4.15318230852211,4.11003236245955,4.20711974110032
"98",4.66019417475728,4.69255663430421,4.62783171521036,4.44444444444444,4.7680690399137,4.59546925566343,4.5631067961165,4.58468176914779
"99",4.60625674217907,4.82200647249191,4.59546925566343,4.59546925566343,4.47680690399137,4.88673139158576,4.60625674217907,4.62783171521036
"100",4.66019417475728,4.8975188781014,4.80043149946063,4.99460625674218,4.92988133764833,5.04854368932039,5.14563106796117,5.04854368932039
"101",5.22114347357066,5.22114347357066,5.41531823085221,5.16720604099245,5.19956850053937,5.44768069039914,5.19956850053937,5.2319309600863
"102",4.26105717367853,4.15318230852211,4.19633225458468,4.19633225458468,4.26105717367853,4.34735706580367,4.0453074433657,4.11003236245955
"103",4.06688241639698,3.99137001078749,4.36893203883495,4.32578209277238,4.26105717367853,4.16396979503776,4.13160733549083,4.1747572815534
"104",4.75728155339806,5.13484358144552,4.94066882416397,5.07011866235167,4.69255663430421,4.77885652642934,5.08090614886731,5.0269687162891
"105",4.23948220064725,4.4336569579288,4.32578209277238,4.14239482200647,3.9697950377562,4.37971952535059,4.16396979503776,4.20711974110032
"106",4.32578209277238,4.4336569579288,4.35814455231931,4.21790722761596,4.12081984897519,4.33656957928803,4.08845738942826,4.26105717367853
"107",4.80043149946063,4.96224379719525,4.90830636461704,4.73570658036677,4.81121898597627,4.88673139158576,4.85436893203883,4.87594390507012
"108",4.5631067961165,4.35814455231931,4.5631067961165,4.44444444444444,4.57389428263215,4.35814455231931,4.58468176914779,4.53074433656958
"109",4.42286947141316,4.84358144552319,4.71413160733549,4.5631067961165,4.59546925566343,4.75728155339806,4.60625674217907,4.72491909385113
"110",4.49838187702265,4.5091693635383,4.8975188781014,4.54153182308522,4.5631067961165,4.82200647249191,4.638619201726,4.53074433656958
"111",4.72491909385113,4.53074433656958,4.75728155339806,4.64940668824164,4.33656957928803,4.81121898597627,4.7680690399137,4.7680690399137
"112",4.41208198489752,4.39050701186623,4.60625674217907,4.27184466019417,4.29341963322546,4.32578209277238,4.00215749730313,4.00215749730313
"113",4.44444444444444,4.47680690399137,4.62783171521036,4.41208198489752,4.25026968716289,4.40129449838188,4.36893203883495,4.46601941747573
"114",4.55231930960086,4.86515641855448,4.70334412081985,4.55231930960086,4.40129449838188,4.62783171521036,4.60625674217907,4.69255663430421
"115",4.94066882416397,4.68176914778857,5.00539374325782,4.78964401294498,4.84358144552319,5.01618122977346,4.74649406688242,4.62783171521036
"116",4.7680690399137,4.94066882416397,5.24271844660194,4.83279395900755,4.72491909385113,4.88673139158576,4.80043149946063,4.90830636461704
"117",4.75728155339806,4.98381877022654,4.71413160733549,5.00539374325782,4.7680690399137,4.91909385113269,4.92988133764833,4.88673139158576
"118",4.73570658036677,4.88673139158576,4.95145631067961,4.64940668824164,5.05933117583603,5.00539374325782,4.92988133764833,4.62783171521036
"119",4.12081984897519,4.12081984897519,4.11003236245955,4.12081984897519,4.21790722761597,4.11003236245955,4.22869471413161,4.27184466019417
"120",4.86515641855448,4.91909385113269,4.91909385113269,4.87594390507012,4.80043149946063,4.60625674217907,4.81121898597627,4.72491909385113
"121",4.49838187702265,4.57389428263215,4.59546925566343,4.60625674217907,4.64940668824164,4.5631067961165,4.37971952535059,4.45523193096009
"122",4.31499460625674,4.39050701186624,4.41208198489752,4.27184466019417,4.27184466019417,4.53074433656958,4.23948220064725,4.31499460625674
"123",4.34735706580367,4.51995685005394,4.47680690399137,4.1747572815534,4.5631067961165,4.42286947141316,4.19633225458468,4.29341963322546
"124",4.46601941747573,4.53074433656958,4.83279395900755,4.61704422869471,4.46601941747573,4.66019417475728,4.80043149946063,4.77885652642934
"125",4.53074433656958,4.60625674217907,4.68176914778856,4.638619201726,4.58468176914779,4.82200647249191,4.47680690399137,4.64940668824164
"126",4.39050701186624,4.68176914778856,4.51995685005394,4.50916936353829,4.25026968716289,4.54153182308522,4.57389428263215,4.44444444444444
"127",4.42286947141316,4.58468176914779,4.74649406688242,4.59546925566343,4.59546925566343,4.60625674217907,4.53074433656958,4.51995685005394
"128",3.9697950377562,4.16396979503776,4.23948220064725,4.19633225458468,4.19633225458468,3.98058252427184,3.88349514563107,3.8403451995685
